What is Set Up Workflows (contains video) ?,Set up workflows, workflow users and approval users to connect business-process system tasks performed by these different users.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/across-set-up-workflows
What is Creating G/L Budgets ?,Describes hos to create G/L budgets to forecast different financial activities and assign dimensions for business intelligence purposes.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/finance-how-create-budgets
What is New and planned in the default version ?,Learn where to find the latest news and updates for new and existing features in the default version of Business Central.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/product-news
What is Post Purchase Documents ?,Learn about the different ways to post purchase documents, and how to update posted documents.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/ui-post-purchases
What is Set Up Prices and Discounts ?,Describes how to define standard and special price and discount agreements for sales and purchases.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/across-prices-and-discounts
What is Supply Planning ?,Prepare a detailed executable plan and the final-assembly production schedule for sales and production demand.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/production-planning
What is How to work With VAT on Sales and Purchases ?,This topic describes the various ways of working with VAT both manually and with automatic setup, to help you meet country specific regulations.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/finance-work-with-vat
What is Amend or Cancel Unpaid Purchase Invoices (contains video) ?,Explains how to correct, cancel, or undo a posted purchase invoice and automatically create a purchase credit memo.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/purchasing-how-correct-cancel-unpaid-purchase-invoices
What is Payment Tolerance and Payment Discount Tolerance ?,You can set up payment tolerance to close an invoice when the payment does not fully cover the amount on the invoice.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/finance-payment-tolerance-and-payment-discount-tolerance
What is Set Up Currencies ?,You must set up each currency if you buy or sell in currencies other than your local currency (LCY), or if you record G/L transactions in different currencies.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/finance-set-up-currencies
What is Make Sales Quotes ?,Read about how to create a sales offer or a request for proposal (RFQ) document to record your offer to a customer or prospect to sell products under certain terms.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/sales-how-make-offers
What is Ship Items ?,This article describes how to ship items from your warehouse depending on your warehouse configuration for shipment processing.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/warehouse-how-ship-items
What is Set Up Item Tracking with Serial, Lot, and Package Numbers ?,Set up item tracking with serial numbers, lot numbers, and package numbers   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/inventory-how-setup-item-tracking
What is Setup Best Practices - Reordering Policies ?,The Reordering Policy field on item cards offers four different planning methods that determine how the individual planning parameters interact.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/setup-best-practices-reordering-policies
What is Setting Up and Invoicing Sales Prepayments ?,Prepayments are payments that are invoiced and posted to a sales or purchase prepayment order before final invoicing.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/walkthrough-setting-up-and-invoicing-sales-prepayments
What is Reconcile Bank Accounts and Apply Payments ?,Outlines tasks to reconcile your bank, receivables, and payables accounts, post cash receipts or expenses, and apply payments automatically.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/receivables-apply-payments-auto-reconcile-bank-accounts
What is Set Up Additional Currencies ?,Your general ledger is set up to use your local currency (LCY), and another currency is set up as an additional currency, with a current exchange rate assigned.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/finance-how-setup-additional-currencies
What is Analyze Data by Dimensions ?,This topic describes how to analyze various business data by dimensions. Dimensions give you greater insight into your business so you can evaluate information.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/bi-how-analyze-data-dimension
What is Make Drop Shipments (contains video) ?,Describes how to create a sales order linked to a purchase order to enable shipment directly from the vendor to the customer.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/sales-how-drop-shipment
What is Work with Incoming Documents ?,You can manage incoming external business documents, such as payment receipts or PDFs, manage OCR tasks, and convert files to electronic documents and records.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/across-income-documents
What is Depreciate or Amortize FA ?,You must define how you will write-down, depreciate, or amortize each of your fixed assets, such as machinery and equipment, over their depreciable life.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/fa-how-depreciate-amortize
What is Setting Up Cost Accounting ?,Before you start working with cost accounting, you must setup. Each cost entry must have a cost type assigned and a cost center code or a cost object assigned.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/finance-set-up-cost-accounting
What is Working with Business Central Data In Power BI ?,Getting insight, business intelligence, and KPIs from your Business Central data using Power BI.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/across-working-with-business-central-in-powerbi
What is Set Up the OIOUBL Extension for Electronic Invoicing ?,Describes what you need to do to get ready to submit sales documents in a Offentlig Information Online - Universal Business Language (OIOUBL) format.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/localfunctionality/denmark/how-to-set-up-oioubl
What is Managing OneDrive Integration with Business Central ?,Learn about things you can do to manage an integration between Business Central and OneDrive for Business.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/admin-onedrive-integration
What is The Image Analyzer Extension ?,This extension lets you analyze images of contact persons and items to find attributes, so you can quickly assign them in Business Central.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/ui-extensions-image-analyzer
What is Planning With or Without Locations ?,In this topic learn about production and manufacturing, including supply planning, in Business Central.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/production-planning-with-without-locations
What is Building Reports in Power BI Desktop to Display Business Central Data ?,Make your data available as a data source in Power BI and build powerful reports of the state of your business.   URL: https://learn.microsoft.com/en-us/dynamics365/business-central/across-how-use-financials-data-source-powerbi
What is Create a Purchase Quote to Request an Offer ?,Describes how to create a sales offer or a request for quote (RFQ) document to record your offer to a customer to sell products under certain terms.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-request-quotes
What is Overview of Tasks to Manage Sales ?,Read all about how to use Business Central's services to manage your customers' sales activities with sales invoices, orders, quotes, and more.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-manage-sales
What is Receive Items ?,This article is an overview of the different ways to receive items at a warehouse, for example items with a purchase order or items with a warehouse receipt.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/warehouse-how-receive-items
What is Resources for Help and Support ?,Find product Help, guidance, troubleshooting tips, and assistance, and learn how to get technical support for Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/product-help-and-support
What is Use Online Maps to Find Locations and Directions ?,Learn about using address data in Business Central to get an online map with route directions.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-online-maps
What is Introduction to Business Central and Power BI ?,Get an overview of using Power BI to get insight, business intelligence, and KPIs from your Business Central data.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-powerbi
What is Posting Group Setup ?,Overview of the posting groups you can use to save time and avoid mistakes when you post transactions.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-posting-groups
What is Set Up Online Maps ?,Learn how to configure Business Central to offer directions and location information with an online map service.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-online-maps-setup
What is Extend Your Trial Version of Business Central ?,If you need more time to decide whether to subscribe to Dynamics 365 Business Central, you can extend your trial version once. Learn about your options.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-extend-trial
What is Use the Business Central apps in Power BI ?,Getting insight, business intelligence, and KPIs from your Business Central data is easy with the Business Central apps for Power BI.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-powerbi-business-central-apps
What is Sign up for a free trial ?,Learn how to quickly sign up for and start a free Dynamics 365 Business Central trial. Explore the app with tours and videos, and find more learning resources.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/trial-signup
What is Register New Customers by Creating a Customer Card (contains video) ?,Describes how to create a customer card to register information about each new customer or client you sell to.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-how-register-new-customers
What is FAQ About Using Business Central ?,Answers common questions about how to sign up for or buy Business Central, extend a trial, cancel a subscription, and find training and other support.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-faq
What is Process Partial Shipments ?,Sales orders' shipments can be processed in Business Central with partial shipments using the Shipping Advice and Qty. to Ship fields.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-how-send-partial-shipments
What is Set Up Intercompany Transaction Posting ?,Create your intercompany vendors and customers as so-called intercompany partners, and set up an intercompany chart of accounts.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/intercompany-how-setup
What is Post Purchase Documents ?,Learn about the different ways to post purchase documents, and how to update posted documents.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-post-purchases
What is Create a Customer Sales Order and Sell Products ?,Describes how to create a sales order to record your agreement with a customer to sell or trade products under specific terms.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-how-sell-products
What is Overview of Tasks to Configure Sales Processes ?,Overview of tasks required to set up rules and values that define your sales policies and processes including general set-up and finance related sales set-up.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-setup-sales
What is Create Business Contacts ?,Outlines the tasks needed to create contacts and define your business relationships on the Contact Card.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/marketing-create-contact-companies
What is Create a Vendor Card to Register a New Vendor (contains video) ?,Learn how to create a vendor card to register a new vendor or supplier and save vendor cards as a template.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-register-new-vendors
What is Ship Items ?,This article describes how to ship items from your warehouse depending on your warehouse configuration for shipment processing.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/warehouse-how-ship-items
What is Record Purchases with Purchase Invoices  (contains video) ?,Describes how to purchase inventory, non-inventory items, or resources by creating and posting purchase invoices or orders.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-record-purchases
What is Invoice Sales ?,Describes how to create a bill of sale, or a sales invoice or sales order, to record your agreement with a customer to sell products under specific terms.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-how-invoice-sales
What is The Image Analyzer Extension ?,This extension lets you analyze images of contact persons and items to find attributes, so you can quickly assign them in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-image-analyzer
What is Set up and generate DIOT reports ?,Use this extension to setup and generate DIOT declarations in Business Central for the Mexican authorities.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/mexico/ui-extensions-setup-and-generate-diot-report-mx
What is Using the Company Hub ?,Provides information about the Company Hub extension that you can use to manage work across multiple companies in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-company-hub
What is The VAT Group Management Extension for the United Kingdom ?,You can engage with other businesses to form a VAT group where all members report VAT in a single return.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-vat-group
What is VAT Reporting in the German version ?,You can report VAT electronically to the tax authorities in the German version.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/germany/vat-reporting
What is Payment Tolerance and Payment Discount Tolerance ?,You can set up payment tolerance to close an invoice when the payment does not fully cover the amount on the invoice.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-payment-tolerance-and-payment-discount-tolerance
What is India Local Functionality ?,This section describes local functionality in India.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/india/india-local-functionality
What is Basic Experience Extension ?,This extension is a modernized alternative to Microsoft Dynamics C5.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-basic-experience
What is Set Up Value-Added Tax ?,Make sure that you correctly calculate, post, and report on VAT for sales and purchases. We recommend that you use the assisted setup guide to set up VAT.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-setup-vat
What is Work with financial overviews in Excel ?,Learn about how you can open the financial statements in Microsoft Excel from Business Central for better analysis.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-analyze-excel
What is Using the C5 Data Migration Extension ?,Use this extension to migrate customers, vendors, items, and general ledger accounts from Microsoft Dynamics C5 2012 to Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-c5-data-migration
What is Microsoft Pay Standard ?,The Microsoft Pay extension adds a Microsoft Pay link to your sales documents so customers can easily pay using Microsoft Pay.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-microsoft-pay-payments
What is Payroll Data Definitions [DK] ?,This topic explains how the payroll data definitions extension makes it easy to exchange data with payroll service providers in Denmark.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/denmark/ui-extensions-payroll-data-definitions-dk
What is Predict Late Payments for Sales Documents ?,This topic explains how to use our predictive model to predict whether an invoice will be paid on time.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-late-payment-prediction
What is Synchronize and Fulfill Sales Orders ?,Set up and run import and processing of sales order from Shopify.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/synchronize-orders
What is Setup and generate SAF-T files ?,Use this extension to setup and generate SAF-T files for the Norwegian authorities in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/norway/ui-extensions-setup-and-generate-saf-t-files-no
What is Cloud Migration Extensions ?,Use the cloud migration extensions to migrate your on-premises data to Business Central online. These extensions move your on-premises data to the cloud.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-data-replication
What is Create Electronic Documents in an OIOUBL format ?,When you sell goods or services to a customer in the Danish public sector, you must submit documents electronically.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/denmark/how-to-create-electronic-documents-by-using-oioubl
What is QR-Bill Management [CH] ?,This article describes the enhancements for the QR-Bill Management extension and how you can use Business Central to easily generate, send, and import your QR-bills.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/switzerland/ui-extensions-qr-bill-management
What is View Table Information ?,Learn how you can view information about the database tables in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-view-table-information
What is GetAddress.io UK Postcodes Extension [UK] ?,Retrieve addresses for entities like customers, vendors, employees, and banks in the United Kingdom from the GetAddress.io service.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/unitedkingdom/ui-extensions-getaddressio
What is OIOUBL Extension for Electronic Invoicing ?,This extension makes it easy to send sales documents electronically to customers in the Danish public sector in the OIOUBL format.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/denmark/ui-extensions-oioubl
What is Making Tax Digital - Submitting VAT Returns ?,Business Central includes features to manage your VAT and comply with Making Tax Digital. This article describes how to set up and use these features.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/unitedkingdom/making-tax-digital-submit-vat-return
What is Payment Reconciliation With the Envestnet Yodlee Bank Feeds Extension ?,Describes the Envestnet Yodlee Bank Feeds extension, which links to bank accounts so you can and quickly reconcile payments.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-yodlee-bank-feeds
What is Using the Sales and Inventory Forecast Extension to Manage Inventory ?,This extension helps you predict sales, get a clear overview of expected stock-outs, and even helps you create replenishment requests to vendors.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-sales-forecast
What is WorldPay Payments Standard ?,The WorldPay Payments Standard extension lets you offer customers a convenient alternative to making payments through bank transfers or credit cards.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-worldpay-payments-standard
What is Using the PayPal Payments Standard Extension ?,This topic describes how to use the standard extension to enable customers to make payments with PayPal.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-paypal-payments-standard
What is Czech Local Functionality [CZ] ?,The following topics describe the local functionality and features for the Czech version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/czech/czech-local-functionality
What is Norwegian VAT Reporting [NO] ?,Norwegian enhancements in Business Central allow you to calculate and report VAT to the Norwegian tax authorities.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/norway/norwegian-vat-reporting
What is Display Actionable Insights in Role Centers ?,Learn how the Essential Business Insights extension rotates a series of business insights on Role Centers.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-essential-business-insights
What is Synchronize customers ?,Import customers from or export to Shopify   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/synchronize-customers
What is Create Prepayment Invoices ?,Handle situations where you or your vendor require prepayment. Use the default percentages for each sales or purchase line or adjust the amount as necessary.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-how-to-create-prepayment-invoices
What is QuickBooks Data Migration Extension ?,Describes how to use the extension to import customers, vendors, items, and accounts from QuickBooks Desktop to Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-quickbooks-data-migration
What is Understanding the General Ledger and COA ?,Describes general ledger, chart of accounts, and account categories. Use the General Ledger Setup page to specify handling accounting issues in your company.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-general-ledger
What is Setting Up and Invoicing Sales Prepayments ?,Prepayments are payments that are invoiced and posted to a sales or purchase prepayment order before final invoicing.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/walkthrough-setting-up-and-invoicing-sales-prepayments
What is Troubleshooting the Shopify and Business Central synchronization ?,Learn what to do if something goes wrong during the synchronization of data between Shopify and Business Central   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/troubleshoot
What is How to Reserve Items ?,You can reserve items for sales orders, purchase orders, and production orders. You can also reserve items in inventory or inbound on open document lines.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/inventory-how-to-reserve-items
What is Importing Payroll or Salary Data Using the Ceridian Payroll Extension ?,Use this extension to import payroll transactions from the Ceridian HR/Payroll (US) and Ceridian PowerPay (Canada) services.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-ceridian-payroll
What is Setting Up Printers ?,Learn about setting up printers that you can use for reports and documents and the different print feature available to you in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-specify-printer-selection-reports
What is Getting started with connector for Shopify ?,First steps when configuring connection between Business Central and Shopify   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/get-started
What is QuickBooks Online Data Migration Extension ?,Describes how to use the extension to migrate customers, vendors, items, and accounts from QuickBooks Online to Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-quickbooks-online-data-migration
What is Sales Tax in the Default Version ?,Learn about how the base version of Business Central supports sales tax, and get a description of the basic concept.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-tax-concept
What is Using the AMC Banking 365 Fundamentals Extension ?,Learn how to easily exchange data with your banks by transforming data into the format that they require.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-amc-banking
What is Set up taxes for Shopify connection ?,How to set up taxes in Shopify and Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/setup-taxes
What is Managing Inventory ?,This article describes how to manage the physical products you trade in by creating an inventory item card.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/inventory-manage-inventory
What is Synchronize items and inventory ?,Set up and run synchronizations of items between Shopify and Business Central   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/synchronize-items
What is Introduction to Contoso Coffee Demo Data ?,Overview of scenarios for how Contoso Coffee demo data can help you learn how to use the manufacturing capabilities in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/contoso-coffee/contoso-coffee-intro
What is Troubleshooting the Shopify and Business Central synchronization ?,Learn what to do if something went wrong during the synchronization of data between Shopify and Business Central   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/troubleshoot
What is Synchronize customers ?,Import customers from or export to Shopify   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/synchronize-customers
What is Switching to Another Company or Environment ?,If you do work for multiple organizations, you can quickly switch between the environments and companies.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-organization-switch
What is Schedule jobs to run automatically ?,Scheduled tasks are managed by the job queue. These jobs run reports and codeunits. You can set jobs to run one time, or on a recurring basis.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-job-queues-schedule-tasks
What is Synchronize items and inventory ?,Set up and run synchronizations of items between Shopify and Business Central   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/synchronize-items
What is Set up taxes for Shopify connection ?,How to set up taxes in Shopify and Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/setup-taxes
What is Business Central and OneDrive for Business Integration ?,You can use OneDrive for Business to store, manage, and share files, such as reports or file attachments. Also if you spell it One Drive.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/across-onedrive-overview
What is Combine Receipts on a Single Invoice ?,If you want to invoice more than one purchase receipt at a time, you can use the Combine Receipts function.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-to-combine-receipts
What is Create a Job Card for a Job and Specify Tasks ?,For a new project, you create a job card that contains job tasks and planning lines, to help you manage progress and budgets.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/projects-how-create-jobs
What is Monitor Job Progress and Performance ?,Describes how you can create a work in process (WIP) method and calculate WIP to estimate the financial value of jobs while they are ongoing.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/projects-how-monitor-progress-performance
What is Sales Tax in the Default Version ?,Learn about how the base version of Business Central supports sales tax, and get a description of the basic concept.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-tax-concept
What is Define Granular Permissions ?,This article describes how to define granular permissions and assign each user the permission sets that they need to do their jobs.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-define-granular-permissions
What is Spain Local Functionality [ES] ?,The following topics describe the different local functionality in the Spanish version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/spain/spain-local-functionality
What is The VAT Group Management Extension for the United Kingdom ?,You can engage with other businesses to form a VAT group where all members report VAT in a single return.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-extensions-vat-group
What is SII Invoice Types in Sales and Purchase Documents ?,Learn how Business Central supports SII and the various types of used for invoices and credit memos in the Spanish version.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/spain/sii-invoice-types-sales-purchase-documents
What is Set up SII for VAT reporting [ES] ?,Learn how to set up Business Central to submit documents through SII in the Spanish version.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/spain/sii-setup
What is Synchronize and Fulfill Sales Orders ?,Set up and run import and processing of sales order from Shopify.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/synchronize-orders
What is QR-Bill Management [CH] ?,This article describes the enhancements for the QR-Bill Management extension and how you can use Business Central to easily generate, send, and import your QR-bills.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/switzerland/ui-extensions-qr-bill-management
What is FAQ for technical details ?,Implementation details related to the Shopify connector.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/shopify/shopify-faq
What is Import Swiss Bank Clearing Numbers [CH] ?,This article tells you how to import Swiss Bank Clearing Numbers using the Swiss version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/switzerland/how-to-import-swiss-bank-clearing-numbers
What is Privacy Notices Status in Business Central ?,An overview of the Privacy Notices Status page in Business Central   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/privacy-notices-status
What is Assign a Priority Level to a Vendor (contains video) ?,You can assign numbers to your vendors or suppliers to prioritize them and facilitate payment suggestions in Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-prioritize-vendors
What is Create a Vendor Card to Register a New Vendor (contains video) ?,Learn how to create a vendor card to register a new vendor or supplier and save vendor cards as a template.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-register-new-vendors
What is Standard Recurring Sales Lines ?,Set up frequently used sales lines to insert them on sales documents and quickly fill the lines with standard information.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/sales-how-work-standard-lines
What is Set Up Vendor Bank Account ?,Learn how to associate bank accounts to vendor cards in Business Central, including contact information, SWIFT, and IBAN codes.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-set-up-vendors-bank-accounts
What is Set Up Bank Accounts (contains video) ?,Learn how bank accounts are used in Business Central, and how you can reconcile amounts with your bank.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/bank-how-setup-bank-accounts
What is Record Special Purchase Prices and Discounts ?,You can define different or alternate prices and discount agreements and apply them to purchase documents for vendors.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-record-purchase-price-discount-payment-agreements
What is Enabling Power BI Integration With Business Central ?,Learn how to set up the connection to Power BI. With Power BI reports, you can get insights, business intelligence, and KPIs from your Business Central data.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-powerbi-setup
What is Standard Recurring Purchase Lines ?,Set up frequently used purchase lines to insert them on purchase documents and quickly fill the lines with standard information.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-work-recurring-purchase-lines
What is Overview of Tasks to Set Up Purchasing ?,Describes the tasks to define your company's procurement policies and set up your purchasing processes.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-setup-purchasing
What is Understanding Item Types ?,You can adjust the inventory valuation of an item using the FIFO or Average costing methods when item costs change for reasons other than transactions.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/inventory-about-item-types
What is Set Up Purchasers and Assign Purchasers to Vendors (contains video) ?,If several purchasers, or purchasing agents, work at your company, you can organize them for statistical analysis.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/purchasing-how-setup-purchasers
What is Build financial reports using account schedules ?,Describes how to use account schedules to create various views and report for analyzing financial performance data.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/bi-how-work-account-schedule
What is Depreciate or Amortize FA ?,You must define how you will write-down, depreciate, or amortize each of your fixed assets, such as machinery and equipment, over their depreciable life.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-how-depreciate-amortize
What is Apply Entries in Different Currencies ?,You can apply ledger entries in multiple currencies, for example, if you sell in one currency and receive payment in another.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-how-enable-application-ledger-entries-different-currencies
What is Extend Your Trial Version of Business Central ?,If you need more time to decide whether to subscribe to Dynamics 365 Business Central, you can extend your trial version once. Learn about your options.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/admin-extend-trial
What is Trial FAQ ?,Solutions to common questions related to Dynamics 365 Business Central trial setup and management. Learn how to resolve platform and app-specific issues.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/trial-faq
What is United States Local Functionality ?,The following topics describe the local functionality in the United States version of Business Central.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/localfunctionality/unitedstates/united-states-local-functionality
What is Customizing Business Central ?,Read about the different ways of customizing Business Central to improve access to functionality and features you need most as suits your daily work.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-customizing-overview
What is Set Up Bin Types ?,Assign types and basic flow activities to bins and, in doing so, define the way the bins are used for particular warehouse activities.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/warehouse-how-to-set-up-bin-types
What is Manage Fixed Assets (contains video) ?,Learn about the fixed assets functionality and get an overview of how to work with and manage your fixed assets.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/fa-manage
What is Terminology in Cost Accounting ?,This topic defines the key terms that are used in cost accounting, such as allocation key and allocation source.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/finance-terminology-in-cost-accounting
What is Sorting, Searching, and Filtering Lists ?,Work efficiently in lists by searching across your data, sorting columns, and refining results using filter symbols and keyboard shortcuts.   URL: https://docs.microsoft.com/en-us/dynamics365/business-central/ui-enter-criteria-filters
